github_url,file_path,signature,static_match
github.com/cedrickchee/transformers-llama,tests/pipelines/test_pipelines_text2text_generation.py,transformers.pipeline;transformers.pipeline,patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random
github.com/git-cloner/llama-lora-fine-tuning,fastchat/data/trans_dummy.py,transformers.pipeline,Helsinki-NLP/opus-mt-en-zh
github.com/THU-KEG/COPEN,utils/transformers-4.16.2/tests/test_pipelines_text2text_generation.py,transformers.pipeline;transformers.pipeline,patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random
github.com/huggingface/transformers,tests/pipelines/test_pipelines_text2text_generation.py,transformers.pipeline;transformers.pipeline,patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random
github.com/toncho11/ML_examples,Transformers/HuggingFace/ChatBots/ChatBotGPT_J_Human_Bot.py,transformers.pipeline,nlpcloud/instruct-gpt-j-fp16
github.com/lisasiyu/Cross-Align,tests/test_pipelines_translation.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random
github.com/toncho11/ML_examples,Transformers/HuggingFace/Using_GPT-J_AsInstuctModel.py,transformers.pipeline,nlpcloud/instruct-gpt-j-fp16
github.com/THU-KEG/COPEN,utils/transformers-4.16.2/tests/test_pipelines_zero_shot.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,sshleifer/tiny-distilbert-base-cased-distilled-squad;sshleifer/tiny-distilbert-base-cased-distilled-squad;sshleifer/tiny-distilbert-base-cased-distilled-squad;roberta-large-mnli;roberta-large-mnli
github.com/modal-labs/modal-examples,misc/gpt2_language_model.py,transformers.pipeline;transformers.pipeline,gpt2
github.com/Ascend/ModelZoo-PyTorch,PyTorch/built-in/nlp/Bert_Chinese_ID3433_for_PyTorch/transformers/tests/pipelines/test_pipelines_common.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert
github.com/salesforce/CodeRL,transformers/tests/test_pipelines_table_question_answering.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,google/tapas-base-finetuned-sqa;google/tapas-base-finetuned-sqa
github.com/Ascend/ModelZoo-PyTorch,PyTorch/built-in/nlp/MT5_ID4146_for_PyTorch/transformers/tests/pipelines/test_pipelines_translation.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random
github.com/bigcode-project/transformers,tests/pipelines/test_pipelines_image_segmentation.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,shi-labs/oneformer_ade20k_swin_tiny
github.com/li-aolong/TemplateGEC,transformers/tests/test_pipelines_table_question_answering.py,transformers.pipeline;transformers.pipeline,google/tapas-base-finetuned-sqa;google/tapas-base-finetuned-sqa
github.com/sylym/stable-diffusion-vid2vid,tuneavideo/util.py,transformers.pipeline;transformers.pipeline,Intel/dpt-hybrid-midas
github.com/Ascend/ModelZoo-PyTorch,PyTorch/built-in/nlp/Bert-text-classification_for_PyTorch/transformers/tests/pipelines/test_pipelines_text2text_generation.py,transformers.pipeline;transformers.pipeline,patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random
github.com/WorkInTheDark/FairytaleQA_QAG_System,transformers/tests/test_pipelines.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,roberta-large-mnli;roberta-large-mnli
github.com/violet-zct/swarm-distillation-zero-shot,tests/test_pipelines_translation.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random
github.com/NbAiLab/nostram,utils/transcribewithpipeline.py,transformers.pipeline;transformers.pipeline;transformers.pipeline,NbAiLab/nb-wav2vec2-1b-bokmaal;NbAiLab/nb-wav2vec2-1b-bokmaal;NbAiLab/nb-wav2vec2-1b-bokmaal
github.com/haotian-liu/transformers_llava,tests/pipelines/test_pipelines_text2text_generation.py,transformers.pipeline;transformers.pipeline,patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random
github.com/groq/mlagility,models/popular_on_huggingface/DmitryPogrebnoy_MedRuRobertaLarge.py,transformers.pipeline;transformers.pipeline,DmitryPogrebnoy/MedRuRobertaLarge
github.com/cambridgeltl/autopeft,adapter-transformers-adapters3.1.0/tests/pipelines/test_pipelines_common.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-bert
github.com/ray-project/ray,doc/source/serve/doc_code/getting_started/model_deployment_full.py,transformers.pipeline,t5-small
github.com/violet-zct/swarm-distillation-zero-shot,tests/test_pipelines_automatic_speech_recognition.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,facebook/s2t-small-mustc-en-fr-st;facebook/s2t-small-mustc-en-fr-st;patrickvonplaten/tiny-wav2vec2-no-tokenizer;facebook/wav2vec2-base-960h;facebook/wav2vec2-base-960h;facebook/s2t-wav2vec2-large-en-de;facebook/wav2vec2-xls-r-1b-21-to-en;facebook/wav2vec2-xls-r-1b-en-to-15
github.com/LC1332/Chat-Haruhi-Suzumiya,zh2jp/zh2jp.py,transformers.pipeline,engmatic-earth/mt5-zh-ja-en-trimmed-fine-tuned-v1
github.com/Ascend/ModelZoo-PyTorch,PyTorch/built-in/nlp/Bert_Chinese_ID3433_for_PyTorch/transformers/tests/pipelines/test_pipelines_zero_shot.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,sshleifer/tiny-distilbert-base-cased-distilled-squad;sshleifer/tiny-distilbert-base-cased-distilled-squad;sshleifer/tiny-distilbert-base-cased-distilled-squad;roberta-large-mnli;roberta-large-mnli
github.com/ejmejm/AI-Art-Generation,text_gen.py,transformers.pipeline,gpt2
github.com/csebuetnlp/CrossSum,seq2seq/transformers/tests/test_modeling_bart.py,transformers.pipeline;transformers.pipeline,facebook/bart-base;facebook/bart-large
github.com/salesforce/CodeRL,transformers/tests/test_pipelines_text_classification.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert
github.com/vvhg1/guided-text-generation-with-classifier-free-language-diffusion,transformers/tests/test_pipelines_translation.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random
github.com/bigcode-project/transformers,tests/pipelines/test_pipelines_question_answering.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,sshleifer/tiny-distilbert-base-cased-distilled-squad;sshleifer/tiny-distilbert-base-cased-distilled-squad;sshleifer/tiny-distilbert-base-cased-distilled-squad;KoichiYasuoka/deberta-base-japanese-aozora-ud-head;deepset/roberta-base-squad2;sshleifer/tiny-distilbert-base-cased-distilled-squad;mrm8488/bert-multi-cased-finetuned-xquadv1
github.com/salesforce/OmniXAI,omnixai/tests/explainers/shap/shap_text.py,transformers.pipeline;transformers.pipeline,distilbert-base-uncased-finetuned-sst-2-english;distilbert-base-uncased-finetuned-sst-2-english
github.com/gradio-app/gradio,demo/english_translator/run.py,transformers.pipeline,t5-base
github.com/csebuetnlp/xl-sum,seq2seq/transformers/tests/test_pipelines_table_question_answering.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-sqa;lysandre/tiny-tapas-random-sqa
github.com/moutaigua8183/BookQA,transformers/tests/test_modeling_bart.py,transformers.pipeline;transformers.pipeline,facebook/bart-base;facebook/bart-large
github.com/loriqing/Label-Reasoning-Network,probe_experiment/data/create_memory.py,transformers.pipeline,bert-base-uncased;bert-base-uncased
github.com/dibrale/webui-autonomics,script.py,transformers.pipeline,j-hartmann/emotion-english-distilroberta-base
github.com/wandb/wandb,tests/functional_tests/t0_main/hf_pipelines/t7_conversational.py,transformers.pipeline,microsoft/DialoGPT-small
github.com/haotian-liu/transformers_llava,tests/models/bart/test_modeling_bart.py,transformers.pipeline;transformers.pipeline,facebook/bart-base;facebook/bart-large
github.com/FMInference/FlexGen,benchmark/third_party/transformers/tests/pipelines/test_pipelines_summarization.py,transformers.pipeline;transformers.pipeline;transformers.pipeline,sshleifer/tiny-mbart;sshleifer/tiny-mbart
github.com/alfredodeza/huggingface-ghcr,webapp/main.py,transformers.pipeline,gpt2
github.com/spilioeve/eventsrealm,transformers-single-all-attribute-prompt-experiments/tests/pipelines/test_pipelines_token_classification.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,xlm-roberta-large-finetuned-conll02-dutch;dslim/bert-base-NER
github.com/CuongNN218/zalo_ltr_2021,transformers/tests/test_pipelines_translation.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random
github.com/bananaml/serverless-template,download.py,transformers.pipeline,bert-base-uncased
github.com/FMInference/FlexGen,benchmark/third_party/transformers/tests/pipelines/test_pipelines_zero_shot_image_classification.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,hf-internal-testing/tiny-random-clip-zero-shot-image-classification;hf-internal-testing/tiny-random-clip-zero-shot-image-classification;openai/clip-vit-base-patch32;openai/clip-vit-base-patch32
github.com/bananaml/serverless-template,app.py,transformers.pipeline,bert-base-uncased
github.com/i-Eval/ieval-instruction,src/transformers/tests/pipelines/test_pipelines_common.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-bert;hf-internal-testing/tiny-random-bert;hf-internal-testing/tiny-random-bert;hf-internal-testing/tiny-random-Wav2Vec2ForCTC;hf-internal-testing/tiny-random-Wav2Vec2ForCTC
github.com/FMInference/FlexGen,benchmark/third_party/transformers/tests/pipelines/test_pipelines_translation.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random
github.com/CarperAI/cheese,examples/instruct_hf_pipeline.py,transformers.pipeline;transformers.pipeline,gpt2;gpt2
github.com/vdorbala/LGX,helper.py,transformers.pipeline,facebook/opt-2.7b
github.com/vvhg1/guided-text-generation-with-classifier-free-language-diffusion,transformers/tests/test_pipelines_image_classification.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,lysandre/tiny-vit-random;deepmind/vision-perceiver-conv;deepmind/vision-perceiver-fourier;deepmind/vision-perceiver-learned
github.com/DachengLi1/MPCFormer,transformers/tests/pipelines/test_pipelines_zero_shot.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,sshleifer/tiny-distilbert-base-cased-distilled-squad;sshleifer/tiny-distilbert-base-cased-distilled-squad;sshleifer/tiny-distilbert-base-cased-distilled-squad;roberta-large-mnli;roberta-large-mnli
github.com/microsoft/LMOps,minillm/transformers/tests/pipelines/test_pipelines_zero_shot_image_classification.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,hf-internal-testing/tiny-random-clip-zero-shot-image-classification;hf-internal-testing/tiny-random-clip-zero-shot-image-classification;openai/clip-vit-base-patch32;openai/clip-vit-base-patch32
github.com/davidvos/prefix-tuning-for-data-management,transformers/tests/pipelines/test_pipelines_feature_extraction.py,transformers.pipeline;transformers.pipeline,hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert
github.com/groq/mlagility,models/popular_on_huggingface/cmarkea_distilcamembert-base-qa.py,transformers.pipeline,cmarkea/distilcamembert-base-qa;cmarkea/distilcamembert-base-qa
github.com/OpenGVLab/InternGPT,iGPT/models/image.py,transformers.pipeline;transformers.pipeline,Intel/dpt-hybrid-midas
github.com/toncho11/ML_examples,Transformers/HuggingFace/SimpleDemos.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,distilgpt2;Helsinki-NLP/opus-mt-fr-en
github.com/lisasiyu/Cross-Align,tests/test_pipelines_question_answering.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,sshleifer/tiny-distilbert-base-cased-distilled-squad;sshleifer/tiny-distilbert-base-cased-distilled-squad;mrm8488/bert-multi-cased-finetuned-xquadv1
github.com/THU-KEG/COPEN,utils/transformers-4.16.2/tests/test_pipelines_image_classification.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,lysandre/tiny-vit-random;deepmind/vision-perceiver-conv;deepmind/vision-perceiver-fourier;deepmind/vision-perceiver-learned
github.com/awsm-research/VulRepair,M8_VRepair_subword/transformers/tests/pipelines/test_pipelines_token_classification.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,xlm-roberta-large-finetuned-conll02-dutch;dslim/bert-base-NER
github.com/hwang595/Cuttlefish,transformers/tests/pipelines/test_pipelines_image_classification.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,hf-internal-testing/tiny-random-vit;deepmind/vision-perceiver-conv;deepmind/vision-perceiver-fourier;deepmind/vision-perceiver-learned
github.com/lvwerra/trl,examples/sentiment/scripts/gpt2-sentiment.py,transformers.pipeline,lvwerra/distilbert-imdb
github.com/XiangLi1999/Diffusion-LM,transformers/tests/test_pipelines_zero_shot.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,sshleifer/tiny-distilbert-base-cased-distilled-squad;sshleifer/tiny-distilbert-base-cased-distilled-squad;sshleifer/tiny-distilbert-base-cased-distilled-squad;roberta-large-mnli;roberta-large-mnli
github.com/HumaticsLAB/GTM-Transformer,models/GTM.py,transformers.pipeline,bert-base-uncased
github.com/grandmasterai/grandmaster,grandmaster/todo/Grandmaster.py,transformers.pipeline;transformers.pipeline,facebook/bart-large-mnli;facebook/galactica-125m
github.com/dmatrix/misc-code,py/ray/rayserve/translate.py,transformers.pipeline;transformers.pipeline,t5-small;roberta-large-mnli
github.com/kssteven418/LTP,tests/test_pipelines_table_question_answering.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-sqa;lysandre/tiny-tapas-random-sqa;google/tapas-base-finetuned-sqa;google/tapas-base-finetuned-sqa
github.com/groq/mlagility,models/popular_on_huggingface/MoritzLaurer_DeBERTa-v3-base-mnli-fever-anli.py,transformers.pipeline,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli
github.com/Adapter-Hub/adapter-transformers,tests/pipelines/test_pipelines_common.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-bert;hf-internal-testing/tiny-random-bert;hf-internal-testing/tiny-random-bert;hf-internal-testing/tiny-random-Wav2Vec2ForCTC;hf-internal-testing/tiny-random-Wav2Vec2ForCTC
github.com/WANGXinyiLinda/CMLE,NLI/transformers/tests/test_modeling_bart.py,transformers.pipeline;transformers.pipeline,facebook/bart-base;facebook/bart-large
github.com/Yazilim-Gundem/tweet-filtering,packages/tweet_classification/src/tweet_classification/tweet_classification.py,transformers.pipeline,facebook/bart-large-mnli
github.com/lisasiyu/Cross-Align,tests/test_pipelines_feature_extraction.py,transformers.pipeline;transformers.pipeline,hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert
github.com/Ascend/ModelZoo-PyTorch,PyTorch/built-in/others/CLIP_for_PyTorch/transformers/tests/pipelines/test_pipelines_text2text_generation.py,transformers.pipeline;transformers.pipeline,patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random
github.com/helliun/causal-chains,build/lib/causal_chains/CausalChain.py,transformers.pipeline,taskload/bart-cause-effect
github.com/princeton-nlp/align-mlm,transformers/tests/test_modeling_bart.py,transformers.pipeline;transformers.pipeline,facebook/bart-base;facebook/bart-large
github.com/ichcanziho/Deep_Learnining_Platzi,5 Curso de introducción a Demos de Machine Learning con Hugging Face/2 Gradio/3 Audio2Text.py,transformers.pipeline,facebook/wav2vec2-large-xlsr-53-spanish
github.com/underneathall/pinferencia,examples/huggingface/pipeline/nlp/translation/app.py,transformers.pipeline,t5-base;t5-base
github.com/rosewang2008/language_modeling_via_stochastic_processes,decoder/tests/test_pipelines_table_question_answering.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-sqa;lysandre/tiny-tapas-random-sqa;google/tapas-base-finetuned-sqa;google/tapas-base-finetuned-sqa
github.com/awsm-research/VulRepair,M8_VRepair_subword/transformers/tests/pipelines/test_pipelines_text2text_generation.py,transformers.pipeline;transformers.pipeline,patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random
github.com/LuoUndergradXJTU/TwiBot-22,src/twibot22_Botrgcn_feature/twi10.py,transformers.pipeline,roberta-base;roberta-base
github.com/chaoyi-wu/finetune_llama,Python_Package/transformers-main/tests/pipelines/test_pipelines_text_generation.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,sshleifer/tiny-ctrl;sshleifer/tiny-ctrl;hf-internal-testing/tiny-random-gpt2;hf-internal-testing/tiny-random-bloom;hf-internal-testing/tiny-random-bloom;hf-internal-testing/tiny-random-bloom;hf-internal-testing/tiny-random-bloom;hf-internal-testing/tiny-random-bloom
github.com/lisasiyu/Cross-Align,tests/test_pipelines_common.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert
github.com/neverix/avengers-ensemble,zeroshot.py,transformers.pipeline,vicgalle/xlm-roberta-large-xnli-anli
github.com/HKUNLP/icl-selective-annotation,transformers/tests/pipelines/test_pipelines_table_question_answering.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,google/tapas-base-finetuned-sqa;google/tapas-base-finetuned-sqa
github.com/osi1880vr/deforum-sd-ui,scripts/tools/prompt_gen.py,transformers.pipeline,Gustavosta/MagicPrompt-Stable-Diffusion;gpt2
github.com/SHEERANER/Modelzoo_centermask_pytorch,PyTorch/built-in/nlp/Bert_Chinese_for_PyTorch/transformers/tests/pipelines/test_pipelines_zero_shot.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,sshleifer/tiny-distilbert-base-cased-distilled-squad;sshleifer/tiny-distilbert-base-cased-distilled-squad;sshleifer/tiny-distilbert-base-cased-distilled-squad;roberta-large-mnli;roberta-large-mnli
github.com/chaoyi-wu/finetune_llama,Python_Package/transformers-main/tests/pipelines/test_pipelines_token_classification.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,xlm-roberta-large-finetuned-conll02-dutch;dslim/bert-base-NER
github.com/li-aolong/TemplateGEC,transformers/tests/test_pipelines_text_generation.py,transformers.pipeline;transformers.pipeline;transformers.pipeline,sshleifer/tiny-ctrl;sshleifer/tiny-ctrl
github.com/hwang595/Cuttlefish,transformers/tests/bart/test_modeling_bart.py,transformers.pipeline;transformers.pipeline,facebook/bart-base;facebook/bart-large
